sweep_id,image_filename,timestamp,sweep_type,zone_level,quality_score,zone_state,ml_label,ml_notes,ml_confidence,reviewed
408_BEA_20210625_1030_180.98,408_BEA_20210625_1030_180.98.png,6/25/21 10:30,BEARISH,180.98,59.3,tested,,,,
409_BEA_20210625_1130_180.98,409_BEA_20210625_1130_180.98.png,6/25/21 11:30,BEARISH,180.98,58.3,tested,,,,
410_BEA_20210625_1330_180.98,410_BEA_20210625_1330_180.98.png,6/25/21 13:30,BEARISH,180.98,48.4,tested,,,,
411_BEA_20210625_1530_180.98,411_BEA_20210625_1530_180.98.png,6/25/21 15:30,BEARISH,180.98,56.3,tested,,,,
412_BEA_20210628_1130_180.98,412_BEA_20210628_1130_180.98.png,6/28/21 11:30,BEARISH,180.98,58.6,tested,,,,
413_BEA_20210628_1230_180.98,413_BEA_20210628_1230_180.98.png,6/28/21 12:30,BEARISH,180.98,58,tested,,,,
414_BEA_20210628_1530_180.98,414_BEA_20210628_1530_180.98.png,6/28/21 15:30,BEARISH,180.98,40.7,tested,,,,
415_BEA_20210629_0930_180.98,415_BEA_20210629_0930_180.98.png,6/29/21 9:30,BEARISH,180.98,55.9,tested,,,,
416_BEA_20210629_1130_180.98,416_BEA_20210629_1130_180.98.png,6/29/21 11:30,BEARISH,180.98,46.3,tested,,,,
417_BEA_20210629_1230_180.98,417_BEA_20210629_1230_180.98.png,6/29/21 12:30,BEARISH,180.98,46,tested,,,,
418_BEA_20210629_1530_180.98,418_BEA_20210629_1530_180.98.png,6/29/21 15:30,BEARISH,180.98,42,tested,,,,
419_BEA_20210630_1130_180.98,419_BEA_20210630_1130_180.98.png,6/30/21 11:30,BEARISH,180.98,56.9,tested,,,,
420_BEA_20210630_1330_180.98,420_BEA_20210630_1330_180.98.png,6/30/21 13:30,BEARISH,180.98,44.9,tested,,,,
421_BEA_20210630_1430_180.98,421_BEA_20210630_1430_180.98.png,6/30/21 14:30,BEARISH,180.98,42.7,tested,,,,
422_BEA_20210630_1530_180.98,422_BEA_20210630_1530_180.98.png,6/30/21 15:30,BEARISH,180.98,52.6,tested,,,,
423_BEA_20210701_1030_180.98,423_BEA_20210701_1030_180.98.png,7/1/21 10:30,BEARISH,180.98,57.7,tested,,,,
424_BEA_20210701_1230_180.98,424_BEA_20210701_1230_180.98.png,7/1/21 12:30,BEARISH,180.98,48,tested,,,,
425_BEA_20210701_1330_180.98,425_BEA_20210701_1330_180.98.png,7/1/21 13:30,BEARISH,180.98,46.6,tested,,,,
426_BEA_20210702_1030_180.98,426_BEA_20210702_1030_180.98.png,7/2/21 10:30,BEARISH,180.98,59.2,tested,,,,
427_BEA_20210702_1330_180.98,427_BEA_20210702_1330_180.98.png,7/2/21 13:30,BEARISH,180.98,46.4,tested,,,,
428_BEA_20210702_1430_180.98,428_BEA_20210702_1430_180.98.png,7/2/21 14:30,BEARISH,180.98,43.9,tested,,,,
429_BEA_20210706_0930_180.98,429_BEA_20210706_0930_180.98.png,7/6/21 9:30,BEARISH,180.98,79.5,tested,INVAILD,,HIGH,YES
430_BEA_20210706_1030_180.98,430_BEA_20210706_1030_180.98.png,7/6/21 10:30,BEARISH,180.98,60.4,tested,,,,
431_BEA_20210706_1130_180.98,431_BEA_20210706_1130_180.98.png,7/6/21 11:30,BEARISH,180.98,60.9,tested,,,,
432_BEA_20210706_1330_180.98,432_BEA_20210706_1330_180.98.png,7/6/21 13:30,BEARISH,180.98,45.9,tested,,,,
433_BEA_20210707_0930_180.98,433_BEA_20210707_0930_180.98.png,7/7/21 9:30,BEARISH,180.98,65.9,tested,,,,
434_BEA_20210707_1230_180.98,434_BEA_20210707_1230_180.98.png,7/7/21 12:30,BEARISH,180.98,53.3,tested,,,,
435_BEA_20210707_1430_180.98,435_BEA_20210707_1430_180.98.png,7/7/21 14:30,BEARISH,180.98,46.9,tested,,,,
436_BEA_20210708_0930_180.98,436_BEA_20210708_0930_180.98.png,7/8/21 9:30,BEARISH,180.98,92.7,tested,VAILD,,HIGH,YES
437_BEA_20210708_1030_180.98,437_BEA_20210708_1030_180.98.png,7/8/21 10:30,BEARISH,180.98,55.6,tested,,,,
438_BEA_20210708_1330_180.98,438_BEA_20210708_1330_180.98.png,7/8/21 13:30,BEARISH,180.98,50.3,tested,,,,
439_BEA_20210709_0930_180.98,439_BEA_20210709_0930_180.98.png,7/9/21 9:30,BEARISH,180.98,68.4,tested,,,,
440_BEA_20210709_1230_180.98,440_BEA_20210709_1230_180.98.png,7/9/21 12:30,BEARISH,180.98,54.5,tested,,,,
441_BEA_20210712_1030_180.98,441_BEA_20210712_1030_180.98.png,7/12/21 10:30,BEARISH,180.98,56.5,tested,,,,
442_BEA_20210712_1230_180.98,442_BEA_20210712_1230_180.98.png,7/12/21 12:30,BEARISH,180.98,58.1,tested,,,,
443_BEA_20210713_0930_180.98,443_BEA_20210713_0930_180.98.png,7/13/21 9:30,BEARISH,180.98,93,tested,VAILD,,HIGH,YES
444_BEA_20210713_1230_180.98,444_BEA_20210713_1230_180.98.png,7/13/21 12:30,BEARISH,180.98,59.4,tested,,,,
445_BEA_20210713_1330_180.98,445_BEA_20210713_1330_180.98.png,7/13/21 13:30,BEARISH,180.98,56.2,tested,,,,
446_BEA_20210713_1430_180.98,446_BEA_20210713_1430_180.98.png,7/13/21 14:30,BEARISH,180.98,56.2,tested,,,,
447_BEA_20210714_1130_180.98,447_BEA_20210714_1130_180.98.png,7/14/21 11:30,BEARISH,180.98,57.4,tested,,,,
448_BEA_20210714_1230_180.98,448_BEA_20210714_1230_180.98.png,7/14/21 12:30,BEARISH,180.98,51.9,tested,,,,
449_BEA_20210714_1330_180.98,449_BEA_20210714_1330_180.98.png,7/14/21 13:30,BEARISH,180.98,43,tested,,,,
450_BEA_20210714_1430_180.98,450_BEA_20210714_1430_180.98.png,7/14/21 14:30,BEARISH,180.98,60.7,tested,,,,
451_BEA_20210714_1530_180.98,451_BEA_20210714_1530_180.98.png,7/14/21 15:30,BEARISH,180.98,42.2,tested,,,,
452_BEA_20210715_1030_180.98,452_BEA_20210715_1030_180.98.png,7/15/21 10:30,BEARISH,180.98,56.7,tested,,,,
453_BEA_20210715_1130_180.98,453_BEA_20210715_1130_180.98.png,7/15/21 11:30,BEARISH,180.98,60.6,tested,,,,
454_BEA_20210715_1230_180.98,454_BEA_20210715_1230_180.98.png,7/15/21 12:30,BEARISH,180.98,47.2,tested,,,,
455_BEA_20210715_1330_180.98,455_BEA_20210715_1330_180.98.png,7/15/21 13:30,BEARISH,180.98,53,tested,,,,
456_BEA_20210716_0930_180.98,456_BEA_20210716_0930_180.98.png,7/16/21 9:30,BEARISH,180.98,79.7,tested,INVAILD,,MEDIUM,YES
457_BEA_20210716_1030_180.98,457_BEA_20210716_1030_180.98.png,7/16/21 10:30,BEARISH,180.98,57.9,tested,,,,
458_BEA_20210716_1230_180.98,458_BEA_20210716_1230_180.98.png,7/16/21 12:30,BEARISH,180.98,49.7,tested,,,,
459_BEA_20210716_1330_180.98,459_BEA_20210716_1330_180.98.png,7/16/21 13:30,BEARISH,180.98,47.4,tested,,,,
460_BEA_20210716_1430_180.98,460_BEA_20210716_1430_180.98.png,7/16/21 14:30,BEARISH,180.98,46.1,tested,,,,
461_BEA_20210719_0930_180.98,461_BEA_20210719_0930_180.98.png,7/19/21 9:30,BEARISH,180.98,87.4,tested,VAILD,,MEDIUM,YES
462_BEA_20210719_1230_180.98,462_BEA_20210719_1230_180.98.png,7/19/21 12:30,BEARISH,180.98,59.5,tested,,,,
463_BEA_20210719_1430_180.98,463_BEA_20210719_1430_180.98.png,7/19/21 14:30,BEARISH,180.98,56,tested,,,,
464_BEA_20210720_1230_180.98,464_BEA_20210720_1230_180.98.png,7/20/21 12:30,BEARISH,180.98,52.3,tested,,,,
465_BEA_20210721_0930_180.98,465_BEA_20210721_0930_180.98.png,7/21/21 9:30,BEARISH,180.98,75.4,tested,INVAILD,,HIGH,YES
466_BEA_20210721_1030_180.98,466_BEA_20210721_1030_180.98.png,7/21/21 10:30,BEARISH,180.98,54.7,tested,,,,
467_BEA_20210721_1130_180.98,467_BEA_20210721_1130_180.98.png,7/21/21 11:30,BEARISH,180.98,58.5,tested,,,,
468_BEA_20210721_1230_180.98,468_BEA_20210721_1230_180.98.png,7/21/21 12:30,BEARISH,180.98,52.9,tested,,,,
469_BEA_20210721_1430_180.98,469_BEA_20210721_1430_180.98.png,7/21/21 14:30,BEARISH,180.98,45.5,tested,,,,
470_BEA_20210722_0930_180.98,470_BEA_20210722_0930_180.98.png,7/22/21 9:30,BEARISH,180.98,77.4,tested,INVAILD,,HIGH,YES
471_BEA_20210722_1030_180.98,471_BEA_20210722_1030_180.98.png,7/22/21 10:30,BEARISH,180.98,57.9,tested,,,,
472_BEA_20210722_1130_180.98,472_BEA_20210722_1130_180.98.png,7/22/21 11:30,BEARISH,180.98,54.5,tested,,,,
473_BEA_20210722_1430_180.98,473_BEA_20210722_1430_180.98.png,7/22/21 14:30,BEARISH,180.98,45.6,tested,,,,
474_BEA_20210722_1530_180.98,474_BEA_20210722_1530_180.98.png,7/22/21 15:30,BEARISH,180.98,52,tested,,,,
475_BEA_20210723_0930_180.98,475_BEA_20210723_0930_180.98.png,7/23/21 9:30,BEARISH,180.98,78.6,tested,INVAILD,,HIGH,YES
476_BEA_20210723_1030_180.98,476_BEA_20210723_1030_180.98.png,7/23/21 10:30,BEARISH,180.98,53.6,tested,,,,
477_BEA_20210723_1130_180.98,477_BEA_20210723_1130_180.98.png,7/23/21 11:30,BEARISH,180.98,54.2,tested,,,,
478_BEA_20210723_1430_180.98,478_BEA_20210723_1430_180.98.png,7/23/21 14:30,BEARISH,180.98,52.3,tested,,,,
479_BEA_20210723_1530_180.98,479_BEA_20210723_1530_180.98.png,7/23/21 15:30,BEARISH,180.98,42.3,tested,,,,
480_BEA_20210726_1030_180.98,480_BEA_20210726_1030_180.98.png,7/26/21 10:30,BEARISH,180.98,56.2,tested,,,,
481_BEA_20210726_1230_180.98,481_BEA_20210726_1230_180.98.png,7/26/21 12:30,BEARISH,180.98,55.4,tested,,,,
482_BEA_20210726_1330_180.98,482_BEA_20210726_1330_180.98.png,7/26/21 13:30,BEARISH,180.98,57.4,tested,,,,
483_BEA_20210726_1530_180.98,483_BEA_20210726_1530_180.98.png,7/26/21 15:30,BEARISH,180.98,52.3,tested,,,,
484_BEA_20210727_0930_180.98,484_BEA_20210727_0930_180.98.png,7/27/21 9:30,BEARISH,180.98,89.5,tested,VAILD,,MEDIUM,YES
485_BEA_20210727_1030_180.98,485_BEA_20210727_1030_180.98.png,7/27/21 10:30,BEARISH,180.98,53.7,tested,,,,
486_BEA_20210727_1130_180.98,486_BEA_20210727_1130_180.98.png,7/27/21 11:30,BEARISH,180.98,53,tested,,,,
487_BEA_20210727_1230_180.98,487_BEA_20210727_1230_180.98.png,7/27/21 12:30,BEARISH,180.98,58.4,tested,,,,
488_BEA_20210728_1030_180.98,488_BEA_20210728_1030_180.98.png,7/28/21 10:30,BEARISH,180.98,56.9,tested,,,,
489_BEA_20210728_1130_180.98,489_BEA_20210728_1130_180.98.png,7/28/21 11:30,BEARISH,180.98,55.4,tested,,,,
490_BEA_20210728_1230_180.98,490_BEA_20210728_1230_180.98.png,7/28/21 12:30,BEARISH,180.98,53.5,tested,,,,
491_BEA_20210728_1530_180.98,491_BEA_20210728_1530_180.98.png,7/28/21 15:30,BEARISH,180.98,46.6,tested,,,,
492_BEA_20210729_1130_180.98,492_BEA_20210729_1130_180.98.png,7/29/21 11:30,BEARISH,180.98,46.8,tested,,,,
493_BEA_20210729_1230_180.98,493_BEA_20210729_1230_180.98.png,7/29/21 12:30,BEARISH,180.98,57.1,tested,,,,
494_BEA_20210729_1430_180.98,494_BEA_20210729_1430_180.98.png,7/29/21 14:30,BEARISH,180.98,45.1,tested,,,,
495_BEA_20210730_1230_180.98,495_BEA_20210730_1230_180.98.png,7/30/21 12:30,BEARISH,180.98,56.7,tested,,,,
496_BEA_20210730_1330_180.98,496_BEA_20210730_1330_180.98.png,7/30/21 13:30,BEARISH,180.98,56.3,tested,,,,
497_BEA_20210730_1430_180.98,497_BEA_20210730_1430_180.98.png,7/30/21 14:30,BEARISH,180.98,44.5,tested,,,,
498_BEA_20210802_1030_180.98,498_BEA_20210802_1030_180.98.png,8/2/21 10:30,BEARISH,180.98,57.4,tested,,,,
499_BEA_20210802_1130_180.98,499_BEA_20210802_1130_180.98.png,8/2/21 11:30,BEARISH,180.98,55.3,tested,,,,
500_BEA_20210802_1230_180.98,500_BEA_20210802_1230_180.98.png,8/2/21 12:30,BEARISH,180.98,52.4,tested,,,,
501_BEA_20210802_1430_180.98,501_BEA_20210802_1430_180.98.png,8/2/21 14:30,BEARISH,180.98,59.1,tested,,,,
502_BEA_20210802_1530_180.98,502_BEA_20210802_1530_180.98.png,8/2/21 15:30,BEARISH,180.98,50.8,tested,,,,
503_BEA_20210803_0930_180.98,503_BEA_20210803_0930_180.98.png,8/3/21 9:30,BEARISH,180.98,81.7,tested,INVAILD,,HIGH,YES
504_BEA_20210803_1030_180.98,504_BEA_20210803_1030_180.98.png,8/3/21 10:30,BEARISH,180.98,57.7,tested,,,,
505_BEA_20210803_1430_180.98,505_BEA_20210803_1430_180.98.png,8/3/21 14:30,BEARISH,180.98,47.5,tested,,,,
506_BEA_20210804_1130_180.98,506_BEA_20210804_1130_180.98.png,8/4/21 11:30,BEARISH,180.98,57.3,tested,,,,
507_BEA_20210804_1330_180.98,507_BEA_20210804_1330_180.98.png,8/4/21 13:30,BEARISH,180.98,49.7,tested,,,,
508_BEA_20210804_1530_180.98,508_BEA_20210804_1530_180.98.png,8/4/21 15:30,BEARISH,180.98,38,tested,,,,
509_BEA_20210805_1130_180.98,509_BEA_20210805_1130_180.98.png,8/5/21 11:30,BEARISH,180.98,52.6,tested,,,,
510_BEA_20210805_1230_180.98,510_BEA_20210805_1230_180.98.png,8/5/21 12:30,BEARISH,180.98,46.4,tested,,,,
511_BEA_20210805_1330_180.98,511_BEA_20210805_1330_180.98.png,8/5/21 13:30,BEARISH,180.98,42.2,tested,,,,
512_BEA_20210806_0930_180.98,512_BEA_20210806_0930_180.98.png,8/6/21 9:30,BEARISH,180.98,63,tested,,,,
513_BEA_20210806_1030_180.98,513_BEA_20210806_1030_180.98.png,8/6/21 10:30,BEARISH,180.98,65.6,tested,,,,
514_BEA_20210806_1230_180.98,514_BEA_20210806_1230_180.98.png,8/6/21 12:30,BEARISH,180.98,43.9,tested,,,,
515_BEA_20210806_1330_180.98,515_BEA_20210806_1330_180.98.png,8/6/21 13:30,BEARISH,180.98,36.2,tested,,,,
516_BEA_20210806_1430_180.98,516_BEA_20210806_1430_180.98.png,8/6/21 14:30,BEARISH,180.98,36.9,tested,,,,
517_BEA_20210806_1530_180.98,517_BEA_20210806_1530_180.98.png,8/6/21 15:30,BEARISH,180.98,41.7,tested,,,,
518_BEA_20210809_1130_180.98,518_BEA_20210809_1130_180.98.png,8/9/21 11:30,BEARISH,180.98,42.8,tested,,,,
519_BEA_20210809_1330_180.98,519_BEA_20210809_1330_180.98.png,8/9/21 13:30,BEARISH,180.98,48.1,tested,,,,
520_BEA_20210809_1530_180.98,520_BEA_20210809_1530_180.98.png,8/9/21 15:30,BEARISH,180.98,37.6,tested,,,,
521_BEA_20210810_0930_180.98,521_BEA_20210810_0930_180.98.png,8/10/21 9:30,BEARISH,180.98,92,tested,INVAILD,,HIGH,YES
522_BEA_20210810_1230_180.98,522_BEA_20210810_1230_180.98.png,8/10/21 12:30,BEARISH,180.98,44.7,tested,,,,
523_BEA_20210810_1330_180.98,523_BEA_20210810_1330_180.98.png,8/10/21 13:30,BEARISH,180.98,57.8,tested,,,,
524_BEA_20210810_1530_180.98,524_BEA_20210810_1530_180.98.png,8/10/21 15:30,BEARISH,180.98,33.4,tested,,,,
525_BEA_20210811_1030_180.98,525_BEA_20210811_1030_180.98.png,8/11/21 10:30,BEARISH,180.98,61.6,tested,,,,
526_BEA_20210811_1130_180.98,526_BEA_20210811_1130_180.98.png,8/11/21 11:30,BEARISH,180.98,47.6,tested,,,,
527_BEA_20210811_1330_180.98,527_BEA_20210811_1330_180.98.png,8/11/21 13:30,BEARISH,180.98,43.2,tested,,,,
528_BEA_20210811_1530_180.98,528_BEA_20210811_1530_180.98.png,8/11/21 15:30,BEARISH,180.98,34.6,tested,,,,
529_BEA_20210812_0930_180.98,529_BEA_20210812_0930_180.98.png,8/12/21 9:30,BEARISH,180.98,75.7,tested,INVAILD,,MEDIUM,YES
530_BEA_20210812_1430_180.98,530_BEA_20210812_1430_180.98.png,8/12/21 14:30,BEARISH,180.98,40.9,tested,,,,
531_BEA_20210813_0930_180.98,531_BEA_20210813_0930_180.98.png,8/13/21 9:30,BEARISH,180.98,86.5,tested,VAILD,,MEDIUM,YES
532_BEA_20210813_1030_180.98,532_BEA_20210813_1030_180.98.png,8/13/21 10:30,BEARISH,180.98,49.2,tested,,,,
533_BEA_20210813_1230_180.98,533_BEA_20210813_1230_180.98.png,8/13/21 12:30,BEARISH,180.98,41.5,tested,,,,
534_BEA_20210813_1330_180.98,534_BEA_20210813_1330_180.98.png,8/13/21 13:30,BEARISH,180.98,41.9,tested,,,,
535_BEA_20210813_1430_180.98,535_BEA_20210813_1430_180.98.png,8/13/21 14:30,BEARISH,180.98,46.9,tested,,,,
536_BEA_20210816_0930_180.98,536_BEA_20210816_0930_180.98.png,8/16/21 9:30,BEARISH,180.98,87.6,tested,INVAILD,,MEDIUM,YES
537_BEA_20210816_1030_180.98,537_BEA_20210816_1030_180.98.png,8/16/21 10:30,BEARISH,180.98,56.4,tested,,,,
538_BEA_20210816_1230_180.98,538_BEA_20210816_1230_180.98.png,8/16/21 12:30,BEARISH,180.98,42.7,tested,,,,
539_BEA_20210816_1530_180.98,539_BEA_20210816_1530_180.98.png,8/16/21 15:30,BEARISH,180.98,52,tested,,,,
540_BEA_20210817_0930_180.98,540_BEA_20210817_0930_180.98.png,8/17/21 9:30,BEARISH,180.98,56.5,tested,,,,
541_BEA_20210817_1030_180.98,541_BEA_20210817_1030_180.98.png,8/17/21 10:30,BEARISH,180.98,59.8,tested,,,,
542_BEA_20210817_1130_180.98,542_BEA_20210817_1130_180.98.png,8/17/21 11:30,BEARISH,180.98,57.3,tested,,,,
543_BEA_20210817_1230_180.98,543_BEA_20210817_1230_180.98.png,8/17/21 12:30,BEARISH,180.98,51.7,tested,,,,
544_BEA_20210817_1330_180.98,544_BEA_20210817_1330_180.98.png,8/17/21 13:30,BEARISH,180.98,56.2,tested,,,,
545_BEA_20210818_1230_180.98,545_BEA_20210818_1230_180.98.png,8/18/21 12:30,BEARISH,180.98,50.6,tested,,,,
546_BEA_20210818_1530_180.98,546_BEA_20210818_1530_180.98.png,8/18/21 15:30,BEARISH,180.98,53.6,tested,,,,
547_BEA_20210819_0930_180.98,547_BEA_20210819_0930_180.98.png,8/19/21 9:30,BEARISH,180.98,85.8,tested,VAILD,,MEDIUM,YES
548_BEA_20210819_1130_180.98,548_BEA_20210819_1130_180.98.png,8/19/21 11:30,BEARISH,180.98,48,tested,,,,
549_BEA_20210819_1330_180.98,549_BEA_20210819_1330_180.98.png,8/19/21 13:30,BEARISH,180.98,55.4,tested,,,,
550_BEA_20210819_1530_180.98,550_BEA_20210819_1530_180.98.png,8/19/21 15:30,BEARISH,180.98,48.5,tested,,,,
551_BEA_20210820_1030_180.98,551_BEA_20210820_1030_180.98.png,8/20/21 10:30,BEARISH,180.98,55.5,tested,,,,
552_BEA_20210823_1330_180.98,552_BEA_20210823_1330_180.98.png,8/23/21 13:30,BEARISH,180.98,45.1,tested,,,,
553_BEA_20210823_1430_180.98,553_BEA_20210823_1430_180.98.png,8/23/21 14:30,BEARISH,180.98,50.8,tested,,,,
554_BEA_20210824_1030_180.98,554_BEA_20210824_1030_180.98.png,8/24/21 10:30,BEARISH,180.98,49.9,tested,,,,
555_BEA_20210824_1230_180.98,555_BEA_20210824_1230_180.98.png,8/24/21 12:30,BEARISH,180.98,46.1,tested,,,,
556_BEA_20210825_1030_180.98,556_BEA_20210825_1030_180.98.png,8/25/21 10:30,BEARISH,180.98,39.6,tested,,,,
557_BEA_20210825_1130_180.98,557_BEA_20210825_1130_180.98.png,8/25/21 11:30,BEARISH,180.98,42.5,tested,,,,
558_BEA_20210825_1430_180.98,558_BEA_20210825_1430_180.98.png,8/25/21 14:30,BEARISH,180.98,44.4,tested,,,,
559_BEA_20210825_1530_180.98,559_BEA_20210825_1530_180.98.png,8/25/21 15:30,BEARISH,180.98,42.2,tested,,,,
560_BEA_20210826_0930_180.98,560_BEA_20210826_0930_180.98.png,8/26/21 9:30,BEARISH,180.98,57.7,tested,,,,
561_BEA_20210826_1030_180.98,561_BEA_20210826_1030_180.98.png,8/26/21 10:30,BEARISH,180.98,53.4,tested,,,,
562_BEA_20210826_1230_180.98,562_BEA_20210826_1230_180.98.png,8/26/21 12:30,BEARISH,180.98,46.2,tested,,,,
563_BEA_20210826_1330_180.98,563_BEA_20210826_1330_180.98.png,8/26/21 13:30,BEARISH,180.98,38,tested,,,,
564_BEA_20210826_1430_180.98,564_BEA_20210826_1430_180.98.png,8/26/21 14:30,BEARISH,180.98,59.6,tested,,,,
565_BEA_20210827_1430_180.98,565_BEA_20210827_1430_180.98.png,8/27/21 14:30,BEARISH,180.98,41.8,tested,,,,
566_BEA_20210827_1530_180.98,566_BEA_20210827_1530_180.98.png,8/27/21 15:30,BEARISH,180.98,40.4,tested,,,,
567_BEA_20210830_1230_180.98,567_BEA_20210830_1230_180.98.png,8/30/21 12:30,BEARISH,180.98,50.2,tested,,,,
568_BEA_20210831_1230_180.98,568_BEA_20210831_1230_180.98.png,8/31/21 12:30,BEARISH,180.98,41.7,tested,,,,
569_BEA_20210831_1330_180.98,569_BEA_20210831_1330_180.98.png,8/31/21 13:30,BEARISH,180.98,41.2,tested,,,,
570_BEA_20210831_1430_180.98,570_BEA_20210831_1430_180.98.png,8/31/21 14:30,BEARISH,180.98,57.6,tested,,,,
571_BEA_20210222_1130_207.36,571_BEA_20210222_1130_207.36.png,2/22/21 11:30,BEARISH,207.36,54.6,untested,,,,
572_BEA_20210222_1330_207.36,572_BEA_20210222_1330_207.36.png,2/22/21 13:30,BEARISH,207.36,58.2,untested,,,,
573_BEA_20210222_1430_207.36,573_BEA_20210222_1430_207.36.png,2/22/21 14:30,BEARISH,207.36,66.2,untested,,,,
574_BEA_20210222_1530_207.36,574_BEA_20210222_1530_207.36.png,2/22/21 15:30,BEARISH,207.36,75.2,untested,INVAILD,,HIGH,YES
575_BEA_20210223_0930_207.36,575_BEA_20210223_0930_207.36.png,2/23/21 9:30,BEARISH,207.36,87.8,untested,VAILD,,HIGH,YES
576_BEA_20210223_1030_207.36,576_BEA_20210223_1030_207.36.png,2/23/21 10:30,BEARISH,207.36,92,tested,VAILD,,HIGH,YES
577_BEA_20210223_1130_207.36,577_BEA_20210223_1130_207.36.png,2/23/21 11:30,BEARISH,207.36,64.7,tested,,,,
578_BEA_20210223_1330_207.36,578_BEA_20210223_1330_207.36.png,2/23/21 13:30,BEARISH,207.36,57.5,tested,,,,
579_BEA_20210223_1530_207.36,579_BEA_20210223_1530_207.36.png,2/23/21 15:30,BEARISH,207.36,58.9,tested,,,,
580_BEA_20210224_1230_207.36,580_BEA_20210224_1230_207.36.png,2/24/21 12:30,BEARISH,207.36,54.8,tested,,,,
581_BEA_20210224_1330_207.36,581_BEA_20210224_1330_207.36.png,2/24/21 13:30,BEARISH,207.36,56,tested,,,,
582_BEA_20210225_0930_207.36,582_BEA_20210225_0930_207.36.png,2/25/21 9:30,BEARISH,207.36,61.1,tested,,,,
583_BEA_20210225_1030_207.36,583_BEA_20210225_1030_207.36.png,2/25/21 10:30,BEARISH,207.36,57.5,tested,,,,
584_BEA_20210225_1130_207.36,584_BEA_20210225_1130_207.36.png,2/25/21 11:30,BEARISH,207.36,56.8,tested,,,,
585_BEA_20210225_1430_207.36,585_BEA_20210225_1430_207.36.png,2/25/21 14:30,BEARISH,207.36,56.7,tested,,,,
586_BEA_20210225_1530_207.36,586_BEA_20210225_1530_207.36.png,2/25/21 15:30,BEARISH,207.36,86.4,tested,INVAILD,,LOW,YES
587_BEA_20210226_0930_207.36,587_BEA_20210226_0930_207.36.png,2/26/21 9:30,BEARISH,207.36,56.9,tested,,,,
588_BEA_20210226_1230_207.36,588_BEA_20210226_1230_207.36.png,2/26/21 12:30,BEARISH,207.36,57.5,tested,,,,
589_BEA_20210226_1330_207.36,589_BEA_20210226_1330_207.36.png,2/26/21 13:30,BEARISH,207.36,56,tested,,,,
590_BEA_20210226_1430_207.36,590_BEA_20210226_1430_207.36.png,2/26/21 14:30,BEARISH,207.36,55.5,tested,,,,
591_BEA_20210226_1530_207.36,591_BEA_20210226_1530_207.36.png,2/26/21 15:30,BEARISH,207.36,59.8,tested,,,,
592_BEA_20210301_1230_207.36,592_BEA_20210301_1230_207.36.png,3/1/21 12:30,BEARISH,207.36,53.7,tested,,,,
593_BEA_20210302_0930_207.36,593_BEA_20210302_0930_207.36.png,3/2/21 9:30,BEARISH,207.36,55.3,tested,,,,
594_BEA_20210302_1030_207.36,594_BEA_20210302_1030_207.36.png,3/2/21 10:30,BEARISH,207.36,55,tested,,,,
595_BEA_20210302_1130_207.36,595_BEA_20210302_1130_207.36.png,3/2/21 11:30,BEARISH,207.36,57.6,tested,,,,
596_BEA_20210302_1230_207.36,596_BEA_20210302_1230_207.36.png,3/2/21 12:30,BEARISH,207.36,59.8,tested,,,,
597_BEA_20210302_1330_207.36,597_BEA_20210302_1330_207.36.png,3/2/21 13:30,BEARISH,207.36,60.3,tested,,,,
598_BEA_20210302_1430_207.36,598_BEA_20210302_1430_207.36.png,3/2/21 14:30,BEARISH,207.36,54.2,tested,,,,
599_BEA_20210302_1530_207.36,599_BEA_20210302_1530_207.36.png,3/2/21 15:30,BEARISH,207.36,52.4,tested,,,,
600_BEA_20210303_0930_207.36,600_BEA_20210303_0930_207.36.png,3/3/21 9:30,BEARISH,207.36,90.2,tested,INVAILD,,HIGH,YES
601_BEA_20210303_1130_207.36,601_BEA_20210303_1130_207.36.png,3/3/21 11:30,BEARISH,207.36,56.1,tested,,,,
602_BEA_20210303_1330_207.36,602_BEA_20210303_1330_207.36.png,3/3/21 13:30,BEARISH,207.36,57,tested,,,,
603_BEA_20210303_1430_207.36,603_BEA_20210303_1430_207.36.png,3/3/21 14:30,BEARISH,207.36,62.9,tested,,,,
604_BEA_20210303_1530_207.36,604_BEA_20210303_1530_207.36.png,3/3/21 15:30,BEARISH,207.36,62.4,tested,,,,
605_BEA_20210304_0930_207.36,605_BEA_20210304_0930_207.36.png,3/4/21 9:30,BEARISH,207.36,86.2,tested,INVAILD,,HIGH,YES
606_BEA_20210304_1130_207.36,606_BEA_20210304_1130_207.36.png,3/4/21 11:30,BEARISH,207.36,62.6,tested,,,,
607_BEA_20210304_1230_207.36,607_BEA_20210304_1230_207.36.png,3/4/21 12:30,BEARISH,207.36,84.2,tested,UNCERTAIN,,HIGH,YES
608_BUL_20210125_1230_297.83,608_BUL_20210125_1230_297.83.png,1/25/21 12:30,BULLISH,297.83,62.5,mitigated,,,,
609_BUL_20210125_1330_297.83,609_BUL_20210125_1330_297.83.png,1/25/21 13:30,BULLISH,297.83,53.6,mitigated,,,,
610_BUL_20210125_1530_297.83,610_BUL_20210125_1530_297.83.png,1/25/21 15:30,BULLISH,297.83,57.9,mitigated,,,,
611_BUL_20210126_0930_297.83,611_BUL_20210126_0930_297.83.png,1/26/21 9:30,BULLISH,297.83,78.4,mitigated,VAILD,,HIGH,YES
